zip,value
79897,3808479
79898,3661605
79899,1337780
79900,3172821
79901,3038929
79902,1396026
79903,3763426
79904,3416888
79905,1796722
79906,1862702
79907,2783779
79908,2461398
79909,1786362
79910,2070147
79911,2961904
79912,3163866
79913,3411521
79914,1202483
79915,3772140
79916,3051177
79917,2970489
79918,3555995
79919,2238027
79920,1487471
79921,1813300
79922,2567471
79923,2183615
79924,3008030
79925,1260419
79926,3103397
79927,2210723
79928,2067558
79929,3520735
79930,3659192
79931,3942830
79932,1675713
79933,3511247
79934,1082820
79935,2956276
79936,1669344
79937,2619888
79938,1454367
79939,2307366
79940,2460842
79941,1600108
79942,1103744
79943,1579593
79944,2206466
79945,1485169
79946,3615544
79947,1246208
79948,2557342
79949,2130115
79950,2842862
79951,1564221
79952,2085156
79953,1866132
79954,2616370
79955,3124945
79956,2619193
79957,3710320
79958,1431156
79959,2862032
79960,1109231
79961,3528213
79962,3784268
79963,2674428
79964,1630874
79965,2260286
79966,3152499
79967,2213941
79968,1771348
79969,1215928
79970,1180126
79971,1315280
79972,2199758
79973,2485652
79974,1882937
79975,3912118
79976,3591382
79977,2288209
79978,3487631
79979,2544354
79980,2176177
79981,1408408
79982,2920475
79983,1037749
79984,3548594
79985,2948266
79986,2701374
79987,3948376
79988,3421278
79989,2272967
79990,1393786
79991,3293574
79992,1542502
79993,2565283
79994,2803256
79995,1458657
79996,1434405
79997,1474050
79998,2283148
79999,1922177
80000,1361227
80001,1758268
80002,3143976
80003,2999741
80004,1260655
80005,2635974
80006,3751917
80007,3836822
80008,2619849
80009,1169400
80010,2320454
80011,3519318
80012,3149590
80013,1331944
80014,2107652
80015,2777593
80016,1693023
80017,1687648
80018,3545175
80019,2273872
80020,1685859
80021,3560215
80022,1125666
80023,2050299
80024,3669024
80025,1993327
80026,3367048
80027,3163747
80028,3466572
80029,1282820
80030,2462392
80031,3353810
80032,2614410
80033,1936257
80034,1971726
80035,2559325
80036,2899374
80037,3144916
80038,2310572
80039,2997981
80040,3318769
80041,1201980
80042,2001635
80043,3281680
80044,2612158
80045,1069519
80046,1935436
80047,1226342
80048,3146468
80049,3718209
80050,3065468
80051,3827785
80052,2695164
80053,2710891
80054,1732475
80055,3775273
80056,2466053
80057,1975633
80058,1056013
80059,3390367
80060,3251721
80061,1700804
80062,1281447
80063,3957332
80064,2870453
80065,1389782
80066,2432575
80067,3130117
80068,2875415
80069,1040444
80070,1997614
80071,1383171
80072,3819475
80073,3987280
80074,2609894
80075,2510602
80076,3244126
80077,1243842
80078,1278146
80079,3325646
80080,3377542
80081,1923801
80082,3499142
80083,2463121
80084,3502073
80085,2362859
80086,2121872
80087,2513119
80088,2122897
80089,2895596
80090,2915669
80091,1898737
80092,3812789
80093,1583332
80094,2465382
80095,3984338
80096,2156779
80097,2239952
80098,2653221
80099,1425232
80100,3997428
80101,1115236
80102,3621803
80103,3355111
80104,1008361
80105,2397478
80106,1567788
80107,1514609
80108,1694684
80109,1789050
80110,2923069
80111,3180099
80112,3989142
80113,2375831
80114,1494991
80115,2619828
80116,1419343
80117,3008082
80118,3865579
80119,3782874
80120,2016287
80121,2521393
80122,2416531
80123,1935777
80124,1225029
80125,2138891
80126,3072601
80127,2554320
80128,1466778
80129,2051735
80130,3560518
80131,2273025
80132,2151839
80133,3832458
80134,1313473
80135,1779861
80136,2109607
80137,2625691
80138,2545515
80139,1683012
80140,2174788
80141,1492850
80142,2998219
80143,2039415
80144,1042177
80145,1237835
80146,2732465
80147,3902481
80148,1081954
80149,2215389
80150,1415113
80151,2380271
80152,1426063
80153,1589981
80154,2976990
80155,1500125
80156,3425221
80157,3771912
80158,2199200
80159,2533022
80160,2993032
80161,2878294
80162,3415017
80163,2237401
80164,1226256
80165,3661094
80166,3438188
80167,1817893
80168,2392152
80169,1883169
80170,1270617
80171,1299466
80172,2331094
80173,2909143
80174,3703785
80175,2295721
80176,2224705
80177,1878052
80178,3867369
80179,1043596
80180,2407028
80181,3567141
80182,3966552
80183,2732259
80184,3199116
80185,2471059
80186,3844129
80187,3790824
80188,3887864
80189,2723772
80190,2376967
80191,1685266
80192,2865390
80193,1019538
80194,3846735
80195,1955995
80196,3361590
80197,1491039
80198,2523538
80199,2149793
80200,1551350
80201,3710170
80202,3411506
80203,3437284
80204,3443177
80205,3605326
80206,1470208
80207,3398913
80208,1440229
80209,3085672
80210,2441518
80211,2386467
80212,3943179
80213,3559638
80214,3654736
80215,3448933
80216,1325938
80217,3887126
80218,2002881
80219,3548689
80220,2681044
80221,2582888
80222,2019007
80223,1729151
80224,3639607
80225,3714596
80226,2918031
80227,3539710
80228,3554589
80229,3848814
80230,3945065
80231,1464684
80232,3779423
80233,1810115
80234,2418228
80235,2203223
80236,2775378
80237,3304935
80238,3944458
80239,2748057
80240,1341955
80241,2207590
80242,3622537
80243,2819230
80244,1878908
80245,3609479
80246,3489524
80247,3999178
80248,1471621
80249,1997156
80250,3405451
80251,3229855
80252,1288958
80253,1735351
80254,1859520
80255,2639781
80256,2732650
80257,2069056
80258,2747580
80259,3460688
80260,2712313
80261,2222312
80262,3999225
80263,1664365
80264,3237715
80265,1918764
80266,2792941
80267,3173799
80268,1673415
80269,2137207
80270,3915241
80271,1266830
80272,3423316
80273,1699619
80274,1142798
80275,1506786
80276,3266952
80277,3884435
80278,1126197
80279,3933323
80280,2300924
80281,2728509
80282,1642707
80283,1319237
80284,1629738
80285,1781421
80286,3149445
80287,1660897
80288,3339386
80289,1243467
80290,3922617
80291,1749885
80292,1866015
80293,2522341
80294,3128353
80295,1485074
80296,1768493
80297,3042921
80298,2212779
80299,3246884
80300,1275340
80301,1658168
80302,3309144
80303,2945424
80304,1560539
80305,3502473
80306,1366208
80307,3252487
80308,1320861
80309,1953524
80310,1114664
80311,3397741
80312,1430193
80313,3742198
80314,1587228
80315,2728696
80316,2527762
80317,2933413
80318,1916160
80319,1424536
80320,2095059
80321,2362436
80322,1948951
80323,2612934
80324,1305889
80325,1547624
80326,3950315
80327,2505997
80328,1019653
80329,3445129
80330,1909175
80331,3099391
80332,3565009
80333,3300360
80334,3729262
80335,1852970
80336,3330482
80337,3685640
80338,2049697
80339,3531746
80340,3578365
80341,1746210
80342,2277191
80343,2782033
80344,3924738
80345,1005019
80346,2770778
80347,1528034
80348,2995245
80349,3712697
80350,2534524
80351,2696322
80352,2508264
80353,1565921
80354,3281585
80355,3188706
80356,2397900
80357,2603209
80358,1816680
80359,2115074
80360,1821305
80361,1185724
80362,3144585
80363,3850085
80364,1264988
80365,3901470
80366,2089993
80367,2678990
80368,1477769
80369,1127488
80370,2503363
80371,3635446
80372,3793550
80373,3989770
80374,3683171
80375,3697680
80376,2332430
80377,1723010
80378,1860382
80379,3594012
80380,1674005
80381,2346686
80382,3912809
80383,3464932
80384,1668272
80385,3711134
80386,3660204
80387,3059998
80388,2542841
80389,2757278
80390,1284145
80391,2061920
80392,1712340
80393,3601206
80394,1671691
80395,1071175
80396,3063031
80397,2922758
80398,1877651
80399,1303237
80400,1501949
80401,2667154
80402,1468676
80403,3796022
80404,3976655
80405,3688209
80406,1449323
80407,2712364
80408,1257340
80409,2983404
80410,3522486
80411,1320718
80412,2789145
80413,1723862
80414,3859814
80415,1830697
80416,2481355
80417,1755445
80418,1709590
80419,2215063
80420,3498008
80421,3207921
80422,1694403
80423,1538163
80424,3473851
80425,1910242
80426,2993186
80427,1958330
80428,1613819
80429,2038403
80430,1601978
80431,2099279
80432,1812250
80433,1937189
80434,2898430
80435,2778823
80436,2925648
80437,2469861
80438,2090022
80439,1360281
80440,3817561
80441,2338826
80442,1994634
80443,2168614
80444,3989022
80445,2838997
80446,1461863
80447,3527342
80448,3437852
80449,3604464
80450,1320991
80451,2935657
80452,3112120
80453,1350273
80454,2545168
80455,1816581
80456,2851120
80457,3267029
80458,3484080
80459,1703704
80460,3883196
80461,3555713
80462,1265818
80463,1288934
80464,3950415
80465,3841836
80466,1477899
80467,1183077
80468,2602128
80469,2851386
80470,3311263
80471,2235614
80472,2531268
80473,1626623
80474,1613773
80475,2558145
80476,1073127
80477,2483273
80478,1818773
80479,3077758
80480,1179451
80481,1078177
80482,2349839
80483,3263208
80484,2976960
80485,3121813
80486,1719234
80487,2036642
80488,3248516
80489,2663656
80490,1618662
80491,2617839
80492,1904911
80493,2608416
80494,3377626
80495,3927369
80496,3008835
80497,3779345
80498,2389832
80499,2313534
80500,2464664
80501,2381325
80502,2994694
80503,2070574
80504,2898468
80505,3120954
80506,1726658
80507,1600686
80508,3900624
80509,3627691
80510,2170689
80511,3037458
80512,2799759
80513,2384115
80514,1741485
80515,1859516
80516,3477574
80517,3234927
80518,3735980
80519,2681364
80520,2086628
80521,1896742
80522,2892386
80523,2687322
80524,2602873
80525,3030462
80526,2599708
80527,1924628
80528,3476451
80529,1270751
80530,1565790
80531,3346176
80532,3044065
80533,3730005
80534,3685727
80535,3982236
80536,3314718
80537,2228148
80538,3267417
80539,2598332
80540,3514855
80541,1081387
80542,3992600
80543,3433890
80544,3903955
80545,1722716
80546,3343845
80547,3888136
80548,3163371
80549,2118868
80550,1760631
80551,2649119
80552,2160716
80553,2364246
80554,1667624
80555,2116024
80556,2216533
80557,2027941
80558,3532550
80559,3094487
80560,2339009
80561,1911593
80562,1413234
80563,1846877
80564,1314656
80565,2294582
80566,2044714
80567,3138294
80568,2681340
80569,1919960
80570,3692555
80571,1493835
80572,3430192
80573,3916356
80574,1467736
80575,2267768
80576,2994929
80577,2821869
80578,3033696
80579,1183898
80580,3074244
80581,3368891
80582,2986529
80583,3420414
80584,2300679
80585,3807633
80586,1470892
80587,1954946
80588,3745691
80589,3482964
80590,3245252
80591,3101218
80592,1163488
80593,1840627
80594,3477787
80595,3474044
80596,1307609
80597,3250597
80598,1911234
80599,1676480
80600,1492803
80601,2036545
80602,1195729
80603,1221679
80604,3977860
80605,1120099
80606,2801012
80607,2565101
80608,3650325
80609,3812881
80610,3413873
80611,3422387
80612,1438707
80613,2556957
80614,1131407
80615,3976453
80616,1222812
80617,3224875
80618,2365404
80619,1548312
80620,3350767
80621,3771140
80622,1884450
80623,3625615
80624,2920377
80625,1930193
80626,3319277
80627,2727008
80628,3351365
80629,1950538
80630,2031056
80631,1567518
80632,1373544
80633,3973280
80634,2550305
80635,1357532
80636,1060603
80637,1197399
80638,3503479
80639,2508459
80640,1927108
80641,2284867
80642,3810333
80643,3977994
80644,2546304
80645,1922445
80646,3841111
80647,1904047
80648,2133830
80649,3564619
80650,3721232
80651,3135566
80652,2958302
80653,3166863
80654,2653379
80655,3511538
80656,2146070
80657,3473011
80658,3850819
80659,2937943
80660,2830481
80661,3122688
80662,1182564
80663,1772789
80664,3229033
80665,1136562
80666,3422925
80667,3863265
80668,3544190
80669,2207076
80670,2454165
80671,1782265
80672,3678657
80673,3100269
80674,1056143
80675,2869251
80676,3216830
80677,3835448
80678,3781538
80679,2179810
80680,2597495
80681,3121562
80682,3497722
80683,2558114
80684,1214910
80685,3696415
80686,3745429
80687,2423196
80688,2808879
80689,2500738
80690,1527658
80691,1936949
80692,3121138
80693,3168187
80694,3760008
80695,2371604
80696,3746796
80697,3186461
80698,3622998
80699,2299725
80700,3540045
80701,3880505
80702,3027244
80703,2574872
80704,2391994
80705,2191070
80706,2884766
80707,3709921
80708,1066558
80709,1284257
80710,3512737
80711,3860367
80712,1852171
80713,1086684
80714,3455360
80715,2364260
80716,1282914
80717,2935698
80718,1919050
80719,2922668
80720,2382084
80721,3930286
80722,3778944
80723,3467815
80724,1396151
80725,2923942
80726,3449934
80727,3318110
80728,3871266
80729,3703431
80730,2809600
80731,3609428
80732,1103947
80733,3453765
80734,2973175
80735,2422096
80736,3774045
80737,3629512
80738,2375349
80739,3678072
80740,1273119
80741,1330106
80742,1244777
80743,3967910
80744,3551638
80745,1227266
80746,2959795
80747,1313763
80748,1432583
80749,3544770
80750,3189924
80751,3021494
80752,2481822
80753,3476729
80754,2825830
80755,1555167
80756,1875734
80757,1296768
80758,1925148
80759,1759974
80760,2848224
80761,3901323
80762,2631644
80763,3195499
80764,2688616
80765,2172775
80766,1053204
80767,1748367
80768,2776743
80769,1811454
80770,3373666
80771,3997957
80772,2209496
80773,3688190
80774,1769537
80775,1153540
80776,1241792
80777,2756984
80778,2789814
80779,3301219
80780,1440212
80781,1100788
80782,3094605
80783,1315026
80784,2064520
80785,2504410
80786,1665046
80787,1904852
80788,3750233
80789,3351746
80790,1485635
80791,1794163
80792,3777042
80793,3422103
80794,1379544
80795,3178281
80796,2352677
80797,1925738
80798,1183107
80799,3556855
80800,3675708
80801,1139554
80802,1278678
80803,1168793
80804,1040231
80805,3942238
80806,3986531
80807,3794384
80808,1595551
80809,3606169
80810,2756226
80811,1460704
80812,3831264
80813,3865846
80814,3943595
80815,2683291
80816,3020209
80817,3915075
80818,2646277
80819,2847848
80820,3566479
80821,3683038
80822,1829760
80823,1130825
80824,1183480
80825,3269540
80826,1538766
80827,3517857
80828,2632820
80829,1197253
80830,2822928
80831,1753374
80832,2795323
80833,2671453
80834,1977022
80835,3185681
80836,3337518
80837,2730688
80838,2539932
80839,1290683
80840,2987025
80841,2501662
80842,1086100
80843,1493430
80844,2203391
80845,2960805
80846,3136166
80847,2496341
80848,3857715
80849,1184492
80850,3117903
80851,3090516
80852,3890989
80853,3568442
80854,3963289
80855,2133134
80856,1705908
80857,2212633
80858,2860028
80859,1324621
80860,3998729
80861,3075234
80862,3829532
80863,3475507
80864,1876656
80865,2826853
80866,3579967
80867,2707085
80868,1669077
80869,1352653
80870,2286249
80871,2527861
80872,2362042
80873,3186044
80874,3995490
80875,1453264
80876,2883646
80877,3822505
80878,1218048
80879,1637673
80880,1265380
80881,3806118
80882,1615637
80883,2994678
80884,3951973
80885,2179191
80886,2356163
80887,3572812
80888,3431473
80889,2335394
80890,1524376
80891,2918178
80892,2741527
80893,1382939
80894,2801026
80895,1073308
80896,1362836
80897,2799048
