"name","size","city","state"
"OWYHEE GROUP COMPANIES",193497.65,"EAGLE","ID"
"OXARC, INC.",-23942.3,"SPOKANE","WA"
"OXBOW EARTHWORKS INC.",287983,"BLACKFOOT","ID"
"OXFORD AVIATION LIMITED",26044,"WITNEY",NA
"OXFORD CONSTRUCTION OF PENNSYLVANIA, INC.",307909,"PHILADELPHIA","PA"
"OXFORD ECONOMICS USA INC",31836,"WAYNE","PA"
"OXFORD ECONOMICS USA, INC.",174700,"WAYNE","PA"
"OXFORD GOVERNMENT CONSULTING, LLC",599627.24,"NORTH BEACH","MD"
"OXFORD IMMUNOTEC, INC.",261619.42,"MARLBOROUGH","MA"
"OXFORD INSTRUMENTS AMERICA, INC.",491161.02,"CONCORD","MA"
"OXFORD NANOPORE TECHNOLOGIES INC.",28378,"CAMBRIDGE","MA"
"OXLEY, INC.",203970.9,"BRANFORD","CT"
"OXNARD BEACH HOTEL, LP",-2346,"PORT HUENEME","CA"
"OXNARD PRECISION FABRICATION, INC.",55230.15,"OXNARD","CA"
"OXWELL, INC.",13219.5,"WELLINGTON","KS"
"OXYGEN FORENSICS INC.",5738.29,"ALEXANDRIA","VA"
"OYE COMMUNICATIONS GROUP, LLC",9916.77,"LOS ANGELES","CA"
"OYO CORPORATION, PACIFIC",47979.66,"TUMON","GU"
"OYOLOKOR, CHRISTOPHER I SR",172960,"CHENEY","WA"
"OZ ARCHITECTURE OF DENVER INC",-6398.02,"DENVER","CO"
"OZARK APPLICATORS LLC",147650,"VAN BUREN","MO"
"OZARK, COUNTY OF",10400.5,"GAINESVILLE","MO"
"OZARKS WASTE SOLUTIONS LLC",13000,"WINONA","MO"
"OZBALDO JANITORIAL SERVICES",2990,"EL CAJON","CA"
"OZBELLI, PELIN",65644.06,"HUNTINGTON BEACH","CA"
"OZOG, JEROME E",6000,"MECHANICSBURG","PA"
"OZONE SOLUTIONS, INC.",6595,"HULL","IA"
"OZTECH INDUSTRIAL INC.",1108995,"REGO PARK","NY"
"P'S-N-Q'S, INC.",42575.25,"PHILADELPHIA","PA"
"P'UNK AVENUE LLC",26500,"PHILADELPHIA","PA"
"P-M.COM INCORPORATED",3112.98,"AUSTIN","TX"
"P-TEC, CORP",3990,"ALAMOSA","CO"
"P & C INDUSTRIAL SUPPLIES, INCORPORATED",118462.44,"GRASS LAKE","MI"
"P & G SECURITY GUARD, INC.",333057.94,"SALISBURY","NC"
"P & K EQUIPMENT, INC.",11574.91,"KINGFISHER","OK"
"P & K MACHINE/BCM INDUSTRIES, INC",19072,"MORGAN CITY","LA"
"P & L AUTO BODY, INC.",5931.74,"ROCKFORD","IL"
"P & L GENERAL CONTRACTORS, INC.",25000,"OAK HARBOR","WA"
"P & M APPLIANCE SALES INC",841931,"PENSACOLA","FL"
"P & M REIS TRUCKING INC",2458.31,"NANTUCKET","MA"
"P & M SIGNS, INC.",4021.5,"MOUNTAINAIR","NM"
"P & M, LLC",22984.64,"AMITYVILLE","NY"
"P & P DISTRIBUTORS, INC.",109413.6,"WHITESTONE","NY"
"P & P LANGUAGE SERVICES, CORPORATION",5187.65,"MESA","AZ"
"P & R COMMUNICATIONS SERVICE, INC.",7416,"DAYTON","OH"
"P & R TRADING INCORPORATED",4370,"EAST RUTHERFORD","NJ"
"P & R WATER TAXI LLC",67440,"HONOLULU","HI"
"P & S BOAT RENTAL CO INC",714609.48,"VICKSBURG","MS"
"P & S CONSTRUCTION COMPANY, INC.",-29784.92,"LEXINGTON","SC"
"P & S CONSTRUCTION INC.",2682999.78,"LOWELL","MA"
"P & S CONSTRUCTION INC.",2682999.78,"NORTH CHELMSFORD","MA"
"P & S CONSTRUCTION, INC.",660000,"LOWELL","MA"
"P & S HOLDINGS, L.L.C.",13500,"URBANDALE","IA"
"P & T GARAGE",3950.93,"TERRYVILLE","CT"
"P & W CONSTRUCTION COMPANY, LLC",215533,"KNOXVILLE","TN"
"P A E GOVERNMENT SERVICES INCORPORATED",-17564.81,"LOS ANGELES","CA"
"P A ELECTRONICS CORP",-7248,"HARTLAND","WI"
"P AND M LIMITED LIABILITY COMPANY",7242.1,"AMITYVILLE","NY"
"P B I, INC",314579.04,"ANNAPOLIS","MD"
"P B S ENVIRONMENTAL ENGINEERIN",12650,"PORTLAND","OR"
"P C I SCIENTIFIC SUPPLY INC",7454.25,"FAIRFIELD","NJ"
"P C KRAUSE AND ASSOCIATES INC",670933,"WEST LAFAYETTE","IN"
"P C MECHANICAL, INC",1231061.66,"SANTA MARIA","CA"
"P C R PROPERTIES LLC",4021.68,"PRAIRIEVILLE","LA"
"P C SOLUTIONS",-3201.17,"LELAND","NC"
"P D Q JANITORIAL SERVICES, INC",-750,"RED LODGE","MT"
"P D R PROPERTIES, INC",600000,"LEXINGTON","KY"
"P E SYSTEMS INCORPORATED",-1003101.68,"FAIRFAX","VA"
"P E SYSTEMS, INC.",10688383.88,"FAIRFAX","VA"
"P H R MICRONESIA, INC",-1840,"TAMUNING","GU"
"P J HILTON & CO.",12336.5,"SAN DIMAS","CA"
"P J K FOOD SERVICE CORPORATION",1197264.49,"LANDOVER","MD"
"P J MCNAMARA INC",48430,"MARTINEZ","CA"
"P KOWALSKI, INC",4303.35,"DETROIT","MI"
"P M SERVICE CORP",32000,"FORT LAUDERDALE","FL"
"P MOORE & L WILLIAMS JV",1103318.67,"INDEPENDENCE","MO"
"P MOORE & MOORE JANITORIAL SERVICES",1001232.25,"RAYTOWN","MO"
"P P A INC",2705.13,"WALTHAM","MA"
"P P G ARCHITECTURAL FINISHES, INC",5498.4,"PITTSBURGH","PA"
"P S STUDIOS, INC",15450,"PHOENIX","AZ"
"P U SEPTIC SERVICE INC",305353.51,"YUMA","AZ"
"P&J ROBINSON CORP",124990,"ESCONDIDO","CA"
"P&K",12592.01,"SEOUL",NA
"P&L LANDSCAPING, LLC",9349,"MERRIMACK","NH"
"P&M BRENNEMAN SERVICES, LLC",-7100,"LITTLESTOWN","PA"
"P&R WATER TAXI LLC",-234384.8,"HONOLULU","HI"
"P. F. G. PRECISION OPTICS, INC.",8800,"OCEAN SPRINGS","MS"
"P. J. MECHANICAL CORP.",4720,"NEW YORK","NY"
"P. K. GUIDO, INC.",-8.14,"ROSEBURG","OR"
"P.A.C.E. SERVICES CORPORATION",3900,"BARSTOW","CA"
"P.A.R. PRODUCTS CO.",265630,"COVENTRY","RI"
"P.E. STRUCTURAL CONSULTANTS, INC.",6550,"AUSTIN","TX"
"P.F. MARKEY, INC.",617790.65,"SAGINAW","MI"
"P.J POTTER ENTERPRISES, INC.",70275.33,"SUFFOLK","VA"
"P.J.'S AUTO BODY, INC.",5189.01,"LEXINGTON PARK","MD"
"P.J. HELICOPTERS, INC.",1064629.44,"RED BLUFF","CA"
"P.J. SCHWALBENBERG & ASSOCIATES",77149,"CUSHING","ME"
"P.K. MANAGEMENT GROUP, INC.",50352016.58,"DORAL","FL"
"P.K. MANAGEMENT GROUP, INC.",50352016.58,"MIAMI","FL"
"P.M. BROGAN, INC.",13325,"COMMACK","NY"
"P.P. REHAB LLC",11000,"CORTEZ","CO"
"P.R.S. CONSULTING, LTD",7743.75,"CHICAGO","IL"
"P.S.I. PUMPING SOLUTIONS, INC.",2000,"YORK SPRINGS","PA"
"P.S.I. REPAIR SERVICES, INC.",45105.38,"LIVONIA","MI"
"P.T.C.H., INC.",24634,"RIVERSIDE","CA"
"P.T.L.",2480,"YPSILANTI","MI"
"P.T.S., INC.",9500,"HODGES","SC"
"P.W. ALLEN, INC.",248190,"WASHINGTON","DC"
"P.Y. ELEVATOR LIMITED",10878.75,"NICOSIA",NA
"P1 GROUP, INC.",24215.73,"LENEXA","KS"
"P3 PARTNERS, LLC.",815961.6,"JOHNS CREEK","GA"
"P3I, INC.",727220.76,"HOPKINTON","MA"
"P3I, INCORPORATED",389459,"HOPKINTON","MA"
"P3POWER, LLC",10547.92,"NECEDAH","WI"
"P3S CORPORATION",1800978.58,"SAN ANTONIO","TX"
"P4 TECHNOLOGIES, INC.",-87557.36,"WALDORF","MD"
"P4X, INC.",49457.4,"GRAND PRAIRIE","TX"
"PA ADVOCATES INC",2265,"CLARKS SUMMIT","PA"
"PA GOVERNMENT SERVICES INC.",-326868.06,"ARLINGTON","VA"
"PA WINDOW TINT, INC",6615,"BELLEFONTE","PA"
"PAAYMANS GROUP, L.L.C., THE",22054.8,"SPANISH FORT","AL"
"PABLO'S CUSTOM UPHOLSTERY",17475,"GALLUP","NM"
"PABULUM CONSULTING, LLC",150224,"HOUSTON","TX"
"PAC-VAN, INC.",20580,"INDIANAPOLIS","IN"
"PAC INDUSTRIES, INC.",13646,"HARRISBURG","PA"
"PAC SEIS",24910,"BAKERSFIELD","CA"
"PAC SOLUTIONS",830083.25,"STAFFORD","VA"
"PAC STRAPPING PRODUCTS INC",48050.48,"EXTON","PA"
"PAC/RIM MEDICAL TECHNOLOGY AND SUPPLIES CORP",52935.73,"HONOLULU","HI"
"PACARCTIC LLC",46715.66,"ANCHORAGE","AK"
"PACATLANTIC, LLC",52632,"BETHLEHEM","PA"
"PACCHIOSI DRILL U.S.A., INC.",-18000,"NEW YORK","NY"
"PACE-AMTEX JV, LLC",189087.98,"BOERNE","TX"
"PACE ANALYTICAL SERVICES, INC.",-6201,"MINNEAPOLIS","MN"
"PACE ANALYTICAL SERVICES, LLC",14549.42,"MINNEAPOLIS","MN"
"PACE BUILDING CORPORATION",50726,"BOERNE","TX"
"PACE COLLABORATIVE, PC",265473,"VIRGINIA BEACH","VA"
"PACE EDITIONS INC",18000,"NEW YORK","NY"
"PACE ENTERPRISES OF WEST VIRGINIA, INC.",326673.11,"MORGANTOWN","WV"
"PACE, DALE K",-799.96,"ELLICOTT CITY","MD"
"PACE, MICHAEL",11997.48,"GOLDEN","CO"
"PACER SERVICE CENTER",961.5,"SAN ANTONIO","TX"
"PACER USA, LLC",5277,"PALM BEACH GARDENS","FL"
"PACHECO, DANIEL",49702.23,"SAN GABRIEL","CA"
"PACHECO, JENNIFER",28555,"DUARTE","CA"
"PACHECO, JUAN",4392,"HUMACAO","PR"
"PACHECO, LOUIS J",97327.64,"MORA","NM"
"PACHULSKI INDUSTRIES INC.",-7622,"LOS ANGELES","CA"
"PACIFIC-GULF MARINE, INC.",15925018.08,"GRETNA","LA"
"PACIFIC ABILITY RESOURCES INC . (PARI)",25458.28,"HAGNATNA","GU"
"PACIFIC ADVANCED TECHNOLOGY, INC.",308328.62,"SOLVANG","CA"
"PACIFIC AERO COMPONENTS, INC",69874.47,"VALENCIA","CA"
"PACIFIC AEROSPACE & ELECTRONICS, INC.",20925,"SEQUIM","WA"
"PACIFIC AIR RESEARCH INC",8300,"WHITE CITY","OR"
"PACIFIC ALASKA LUMBER COMPANY, LLC",60656.02,"LAKEWOOD","WA"
"PACIFIC ALLIANCE CAPITAL INC.",12400,"ALISO VIEJO","CA"
"PACIFIC APPLIED TECHNOLOGY, INC",123903,"VANCOUVER","WA"
"PACIFIC ARCHITECTS AND ENGINEERS INCORPORATED",2746022,"ARLINGTON","VA"
"PACIFIC ATHLETIC WEAR INC",35052.35,"COSTA MESA","CA"
"PACIFIC AUTOMOTIVE EXPORTING CORP",8038.62,"BUCHANAN","NY"
"PACIFIC AUXILIARY FIRE ALARM CO.",-1179.25,"SAN FRANCISCO","CA"
"PACIFIC BELL TELEPHONE",32660,"SAN DIEGO","CA"
"PACIFIC BELL TELEPHONE COMPANY",360066.21,"SAN FRANCISCO","CA"
"PACIFIC BIO MATERIAL MANAGEMENT INC",1500,"FRESNO","CA"
"PACIFIC BIODIESEL LOGISTICS, LLC",-7741.92,"KAHULUI","HI"
"PACIFIC BIOMEDICAL SERVICES INC",40205,"SAIPAN 96950","MP"
"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",570852,"MENLO PARK","CA"
"PACIFIC BLUE CONSTRUCTION LLC",3090.02,"LIHUE","HI"
"PACIFIC BRIDGE & CONSTRUCTION, INC",179840,"SANDY","OR"
"PACIFIC COAST COMMUNITY SERVICES",27525.25,"RICHMOND","CA"
"PACIFIC COAST COMPOSITES, INC.",4871.14,"PUYALLUP","WA"
"PACIFIC COAST CONTRACTING, INC.",314846,"MEDFORD","OR"
"PACIFIC COAST PRODUCERS",7985224.06,"LODI","CA"
"PACIFIC COAST SALES, INC.",47627.94,"WESTLAKE VILLAGE","CA"
"PACIFIC COATING SUPPLY LTD.",43911.06,"YOKOSUKA",NA
"PACIFIC COMMERCIAL SERVICES, LLC",422951.99,"HONOLULU","HI"
"PACIFIC COMMERCIAL SERVICES, LLC",422951.99,"KAPOLEI","HI"
"PACIFIC CONSOLIDATED INDUSTRIES LLC",1902004.15,"RIVERSIDE","CA"
"PACIFIC CONSULTING SERVICES INC",236306.78,"HONOLULU","HI"
"PACIFIC COUNTY TITLE COMPANY, INC.",3598,"SOUTH BEND","WA"
"PACIFIC DEFENSE SOLUTIONS LLC",747975.49,"KIHEI","HI"
"PACIFIC ELECTRONIC ENTERPRISES, INC.",840188.95,"HUNTINGTON BEACH","CA"
"PACIFIC ELECTRONICS CORPORATION",6128,"WOODSTOCK","IL"
"PACIFIC ENGINEERING INC.",1199920,"ROCA","NE"
"PACIFIC ENVIRONMENTAL CORPORATION",3298.5,"HONOLULU","HI"
"PACIFIC ENVIRONMENTAL SERVICES COMPANY",34021.24,"PORT TOWNSEND","WA"
"PACIFIC FORENSIC PSYCHOLOGY ASSOCIATES INC",325319,"SAN DIEGO","CA"
"PACIFIC FOREST SEEDS, INC.",4171.5,"EAGLE POINT","OR"
"PACIFIC GAS AND ELECTRIC COMPANY",2787462.95,"SAN FRANCISCO","CA"
"PACIFIC GENERAL TRADING AND C ONTRACTING ESTABLISHMENT",701295.5,"SALMIYA",NA
"PACIFIC GEOMATIC SERVICES, INC.",202950,"MOUNTLAKE TERRACE","WA"
"PACIFIC HABITAT SERVICES INC",-1.39,"WILSONVILLE","OR"
"PACIFIC HEALTH PHYSICS INC",4377.5,"RENTON","WA"
"PACIFIC HOSPITALITY GROUP, INC.",-326.25,"SAN DIEGO","CA"
"PACIFIC HYDROTECH CORPORATION",200000,"PERRIS","CA"
"PACIFIC IC SOURCE",1409698.46,"YUCAIPA","CA"
"PACIFIC IMMUNOLOGY",4547.5,"RAMONA","CA"
"PACIFIC INDUSTRIAL COATINGS",349098.22,"MAITE","GU"
"PACIFIC INDUSTRIAL EQUIPMENT CORP",19900,"IXONIA","WI"
"PACIFIC INDUSTRIAL SUPPLY, LLC",22011,"AIEA","HI"
"PACIFIC INK, INC.",405145.9,"SAN DIEGO","CA"
"PACIFIC INSTITUTE FOR RESEARCH AND EVALUATION",672486.67,"BELTSVILLE","MD"
"PACIFIC INSTRUMENTS, INC.",150300.15,"CONCORD","CA"
"PACIFIC INTEGRATED HANDLING, INC.",4456,"TACOMA","WA"
"PACIFIC INTERNATIONAL MARITIME MEDICAL SERVICE, INC.",62307.12,"PORTLAND","OR"
"PACIFIC INVESTMENT MANAGEMENT COMPANY LLC",2150000,"NEWPORT BEACH","CA"
"PACIFIC ISLAND AIR TECH COMPANY INCORPORATED",-30414.66,"HONOLULU","HI"
"PACIFIC ISLAND APPRAISALS",1950,"MANGILAO","GU"
"PACIFIC LIGHTING MANAGEMENT, INC",11351.05,"SANTA ANA","CA"
"PACIFIC LINK INTERNATIONAL CORPORATION",22942.4,"GARDEN CITY","NY"
"PACIFIC LINK INTERNATIONAL, CORP.",152378.55,"GARDEN CITY","NY"
"PACIFIC LOCK COMPANY",16749.38,"HONESDALE","PA"
"PACIFIC LOCK COMPANY",16749.38,"VALENCIA","CA"
"PACIFIC LOG SCALING GRADING BUREAU",-3500,"PORTLAND","OR"
"PACIFIC MARINE DISTRIBUTORS INC",22776.2,"PORTLAND","OR"
"PACIFIC MARINE ENTERPRISES INC",27440,"SAIPAN","MP"
"PACIFIC MARINE EQUIPMENT, LLC",4065,"SEATTLE","WA"
"PACIFIC MARINE SYSTEMS CORP",7000,"SOUTH EL MONTE","CA"
"PACIFIC MARITIME FREIGHT, INC.",1007488.26,"SAN DIEGO","CA"
"PACIFIC MARITIME INDUSTRIES CORP.",643520.55,"SAN DIEGO","CA"
"PACIFIC MEDICAL LLC",19555,"SAN JUAN CAPISTRANO","CA"
"PACIFIC MEDICAL, INC",90783.93,"TRACY","CA"
"PACIFIC MEDTECHS, INC.",23384,"SANTA FE SPRINGS","CA"
"PACIFIC METAL PRODUCTS",3539.79,"SAN MARCOS","CA"
"PACIFIC MICROCHIP CORP.",1380000,"CULVER CITY","CA"
"PACIFIC MOBILE STRUCTURES INCORPORATED (7771)",94976.21,"CHEHALIS","WA"
"PACIFIC MOBILE STRUCTURES, INC.",11479.49,"CHEHALIS","WA"
"PACIFIC MOBILITY CENTER INC",25139.03,"SAN MARCOS","CA"
"PACIFIC MONARCH LIMITED",4400,"MARINA","CA"
"PACIFIC MONARCH, INC",24570.38,"CAPISTRANO BEACH","CA"
"PACIFIC NETTING PRODUCTS, INC.",12931,"KINGSTON","WA"
"PACIFIC NICC JV",59673.85,"FALLS CHURCH","VA"
"PACIFIC NORTHERN ENVIRONMENTAL CORP.",9935.38,"LONGVIEW","WA"
"PACIFIC NORTHWEST ADMINISTRATION",4325,"CORVALLIS","OR"
"PACIFIC NORTHWEST BUSINESS PRODUCTS, INC.",16842.17,"SEATTLE","WA"
"PACIFIC NORTHWEST ENVIRONMENTAL, LLC",49180,"DAMASCUS","OR"
"PACIFIC NORTHWEST EQUIPMENT, INC.",6492.2,"KENT","WA"
"PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENCES",4196.08,"YAKIMA","WA"
"PACIFIC NORTHWESTERN BIOLOGICAL RESOURCES CONSULTANTS, INC.",18000,"MCKINLEYVILLE","CA"
"PACIFIC OASIS, INC.",-119282,"ASHLAND","OR"
"PACIFIC OASIS, INC.",-119282,"GRANTS PASS","OR"
"PACIFIC OFFICE AUTOMATION INC.",84920.31,"BEAVERTON","OR"
"PACIFIC OIL COOLER SERVICE, IN",5960,"LA VERNE","CA"
"PACIFIC OVERHEAD CRANE SERVICES INC.",136155.3,"HARBOR CITY","CA"
"PACIFIC PACKAGING MACHINERY LLC",8137.78,"SAN CLEMENTE","CA"
"PACIFIC PARTY INC",3723,"BURLINGTON","WA"
"PACIFIC POWER GROUP, LLC",1163679.02,"RIDGEFIELD","WA"
"PACIFIC POWER GROUP, LLC",1163679.02,"VANCOUVER","WA"
"PACIFIC POWER PRODUCTS COMPANY, LLC",636043.91,"KENT","WA"
"PACIFIC POWER SOURCE INCORPORATED",139915,"IRVINE","CA"
"PACIFIC POWER SOURCE, INC.",23660.9,"IRVINE","CA"
"PACIFIC PRODUCTS, INC.",60087.2,"FERNLEY","NV"
"PACIFIC PROGRAM-DESIGN MANAGEMENT SERVICES JV",-46436,"PASADENA","CA"
"PACIFIC PROPELLER INTERNATIONAL LLC",1063350.95,"KENT","WA"
"PACIFIC RESEARCH GROUP",654042.06,"SOMIS","CA"
"PACIFIC RIGGING LOFT, INC.",9600,"SAN DIEGO","CA"
"PACIFIC RIM CONSERVATION INC.",549450,"HONOLULU","HI"
"PACIFIC RIM DEFENSE, LLC",1200,"PEARL CITY","HI"
"PACIFIC RIM INNOVATION AND MANAGEMENT EXPONENTS, INC.",-34291.89,"PASIG",NA
"PACIFIC RIM MECHANICAL CONTRACTORS, INC.",-25000,"SAN DIEGO","CA"
"PACIFIC SANITATION, INC",7653.46,"SALEM","OR"
"PACIFIC SCIENCE & ENGINEERING GROUP INC",1624585,"SAN DIEGO","CA"
"PACIFIC SCIENTIFIC COMPANY",250699.67,"MIAMI","FL"
"PACIFIC SCIENTIFIC COMPANY",250699.67,"SIMI VALLEY","CA"
"PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC",7367047.64,"CHANDLER","AZ"
"PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC",7367047.64,"HOLLISTER","CA"
"PACIFIC SHIP REPAIR & FABRICATION, INC.",4713925,"SAN DIEGO","CA"
"PACIFIC SHIPYARDS INTERNATIONAL, LLC",6409801.47,"HONOLULU","HI"
"PACIFIC SKY SUPPLY, INC.",567187.71,"SUN VALLEY","CA"
"PACIFIC SOURCE ELECTRIC LLC",47970.91,"KUNA","ID"
"PACIFIC STAR COMMUNICATIONS IN",294005,"PORTLAND","OR"
"PACIFIC STAR COMMUNICATIONS, INC.",1168577.25,"PORTLAND","OR"
"PACIFIC STAR CORPORATION",136282.23,"HOUSTON","TX"
"PACIFIC STAR MARINE INC",-1315560.01,"MAPLE RIDGE",NA
"PACIFIC STATES INSULATION & ACOUSTICAL CONTRACTING, INC.",2620.8,"OAKLAND","CA"
"PACIFIC STATES MARINE FISHERIES COMMISSION",199695.38,"PORTLAND","OR"
"PACIFIC STATES PETROLEUM, INC.",13061.05,"PLEASANT HILL","CA"
"PACIFIC STUDIO, INC.",26469.47,"SEATTLE","WA"
"PACIFIC SURVEYS LLC",-3704.13,"CLAREMONT","CA"
"PACIFIC TECH CONSTRUCTION, INC.",2427247.23,"ARTESIA","NM"
"PACIFIC TECH CONSTRUCTION, INC.",2427247.23,"HALEIWA","HI"
"PACIFIC TECH CONSTRUCTION, INC.",2427247.23,"KELSO","WA"
"PACIFIC TELEVISION CENTER",4965,"LOS ANGELES","CA"
"PACIFIC TEST AND MEASUREMENT INC.",43030,"CLACKAMAS","OR"
"PACIFIC TIMBER PRODUCTS LLC",41959.07,"MOLALLA","OR"
"PACIFIC TRANS ENVIRONMENTAL SERVICES, INC.",79455,"EL CAJON","CA"
"PACIFIC TRANSFER LLC",2161.94,"HONOLULU","HI"
"PACIFIC TRUCK COLORS, INC.",0,"TUALATIN","OR"
"PACIFIC UNIVERSITY",4999.34,"FOREST GROVE",NA
"PACIFIC UNLIMITED INC",5531773.27,"BARRIGADA","GU"
"PACIFIC WASTE SYSTEMS, LLC",111039.88,"TAMUNING","GU"
"PACIFIC WASTE, INC.",-20335.15,"KAILUA KONA","HI"
"PACIFIC WEATHER INC.",857193,"PORT ANGELES","WA"
"PACIFIC WELDING AND FABRICATION, INC",80381.7,"NATIONAL CITY","CA"
"PACIFIC WELDING SUPPLIES, LLC",2667.5,"BREMERTON","WA"
"PACIFIC WEST FOAM INDUSTRY",235387,"GARDEN GROVE","CA"
"PACIFIC WESTERN LLC",4288,"WAIPAHU","HI"
"PACIFIC WESTERN LUMBER, INC.",-72.56,"LAKEWOOD","WA"
"PACIFIC WESTERN TECHNOLOGIES LIMITED",40186.89,"LAKEWOOD","CO"
"PACIFIC WESTERN TECHNOLOGIES, LTD.",267600,"WHEAT RIDGE","CO"
"PACIFIC WINGS, LLC",52054.5,"PETERSBURG","AK"
"PACIFICA HOSTS INC",7452,"LONG BEACH","CA"
"PACIFICORP",745432.08,"PORTLAND","OR"
"PACIFICSPAN LLC",91909.31,"LAYTON","UT"
"PACIFICSPAN/E JV, LLC",4625,"AVONDALE","AZ"
"PACIRA PHARMACEUTICALS, INC.",2257.8,"SAN DIEGO","CA"
"PACKAGE DELIVERY COMPANY",2415,"SIOUX FALLS","SD"
"PACKAGE RESEARCH LAB LLC",13620,"ROCKAWAY","NJ"
"PACKAGING INSIGHTS, INC.",18134,"DUNMORE","PA"
"PACKAGING PEOPLE, INC",24845.79,"NEW BRUNSWICK","NJ"
"PACKAGING SPECIALTIES, INC.",13833.75,"MEDINA","OH"
"PACKAGING SPECIALTY, INC.",294.13,"FAIRLESS HILLS","PA"
"PACKAGING STRATEGIES INCORPORATED",42176.45,"BALTIMORE","MD"
"PACKAGING SYSTEMS, INC.",73130.25,"SANTA CLARITA","CA"
"PACKER'S CANNING CO., INC.",430601.84,"LAWTON","MI"
"PACKER, BRENT",27170,"KENSINGTON","NH"
"PACKET DIGITAL LLC",6198.24,"FARGO","ND"
"PACKET FORENSICS, LLC",9423,"TEMPE","AZ"
"PACKETLOGIX, INC.",58624.4,"BARRINGTON","RI"
"PACKING SERVICES INTERNATIONAL S A",108627.89,"ABIDJAN",NA
"PACKWORLD USA, LTD",5838.31,"NAZARETH","PA"
"PACMED CLINICS",49200000,"SEATTLE","WA"
"PACRIM ENGINEERING",702161.42,"ANAHEIM","CA"
"PACSGEAR, INC.",-1160,"PLEASANTON","CA"
"PACT INC",17079.91,"MICHIGAN CITY","IN"
"PACT, INC.",3894478.25,"WASHINGTON","DC"
"PACWEST CONSTRUCTION AND ENGINEERING, INC.",72382,"TEMECULA","CA"
"PADFIELD GROUP LLC, THE",5500,"MECHANICSBURG","PA"
"PADGETT MACHINE SHOP, INC.",10908.13,"TULSA","OK"
"PADJACK, INC.",11210,"OCALA","FL"
"PADMALA, SRIKANTH",2500,"SILVER SPRING","MD"
"PADRE ASSOCIATES, INC.",20390,"VENTURA","CA"
"PAE-PERINI LLC",193340.5,"ARLINGTON","VA"
"PAE APPLIED TECHNOLOGIES LLC",49816094.78,"FORT WORTH","TX"
"PAE AVIATION AND TECHNICAL SERVICES LLC",23580569.75,"ARLINGTON","VA"
"PAE AVIATION AND TECHNICAL SERVICES LLC",23580569.75,"KAISERSLAUTERN",NA
"PAE AVIATION AND TECHNICAL SERVICES LLC",23580569.75,"MARLTON","NJ"
"PAE DESIGN AND FACILITY MANAGEMENT",345902.71,"MINATO-KU",NA
"PAE GOVERNMENT SERVICES INCORPORATED (0820)",-1670594.3,"LOS ANGELES","CA"
"PAE GOVERNMENT SERVICES, INC.",271220713.02,"ARLINGTON","VA"
"PAE GOVERNMENT SERVICES, INC.",271220713.02,"LOS ANGELES","CA"
"PAE GOVERNMENT SERVICES, INC.",271220713.02,"ROSSLYN","VA"
"PAE ISR LLC",100000,"CHANTILLY","VA"
"PAE JUSTICE SUPPORT",7967523,"ARLINGTON","VA"
"PAE KOREA LIMITED",693389.8,"SEOUL",NA
"PAE LABAT-ANDERSON INCORPORATED",18681256.62,"FALLS CHURCH","VA"
"PAE LABAT-ANDERSON INCORPORATED",18681256.62,"MC LEAN","VA"
"PAE LABAT-ANDERSON LLC",4289393.89,"FALLS CHURCH","VA"
"PAE NATIONAL SECURITY SOLUTIONS LLC",10639190.88,"FREDERICKSBURG","VA"
"PAE PROFESSIONAL SERVICES LLC",884360,"FALLS CHURCH","VA"
"PAE PROFESSIONAL SERVICES, INC.",5950607.15,"FALLS CHURCH","VA"
"PAETEC COMMUNICATIONS, INC.",-4260.48,"FAIRPORT","NY"
"PAF ELECTRICAL, INC.",10648,"BEAVERTON","OR"
"PAFCO TRUCK BODIES, INC.",42956.15,"EAST PEORIA","IL"
"PAFFORD MEDICAL SERVICES, INC.",156315,"HOPE","AR"
"PAGE AFTER PAGE BUSINESS SYSTE",100440.68,"ALEXANDRIA","VA"
"PAGE AFTER PAGE BUSINESS SYSTEMS, INC.",53958,"ALEXANDRIA","VA"
"PAGE CHESTER, LTD.",145112.83,"FORT WORTH","TX"
"PAGE CONSERVATION, INC.",21865,"WASHINGTON","DC"
"PAGE CORPORATION",838338,"AUGUSTA","KS"
"PAGE INDUSTRIES INC",7251.2,"VACAVILLE","CA"
"PAGE PLUS, INC.",10699.71,"OKLAHOMA CITY","OK"
"PAGE SECURITY",45949,"CHICAGO","IL"
"PAGE SOUTHERLAND PAGE L.L.P.",5182,"DALLAS","TX"
"PAGE, CITY OF",-33017.25,"PAGE","AZ"
"PAGE, KELLY",-2018.98,"COFFMAN COVE","AK"
"PAGE, KENNETH JAY",60207.2,"COFFMAN COVE","AK"
"PAGE, RICHARD",57765.4,"KERRVILLE","TX"
"PAGELLA, GERALDINE",8080,"BEAVER","PA"
"PAGES BY PATTI, LLC",45000,"YOUNGSVILLE","NC"
"PAGNOTTA ENGINEERING INC.",123274.02,"EXTON","PA"
