Agency,Subagency,accountID,Title,Obligation
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2545,Payments to States,0
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2546,Maintenance and Operation of Dams and Other Improvements of Navigable Waters,2649301.35
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2548,Interagency America the Beautiful Pass Revenues,0
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2549,Special Use Permit Fees,0
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2554,South Dakota Terrestrial Wildlife Habitat Restoration Trust Fund,0
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2555,Coastal Wetlands Restoration Trust Fund,5663805.34
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2557,Rivers and Harbors Contributed and Advance Funds,208260030
Department of Defense,Military Retirement,2561,Payments to Military Retirement Fund,81192000000
Department of Defense,Military Personnel,2562,Concurrent Receipt Accrual Payments to the Military Retirement Fund,6769323000
Department of Defense,Operation and Maintenance,2563,"Operation and Maintenance, Defense-Wide",20442306006
Department of Defense,Operation and Maintenance,2564,United States Court of Appeals for the Armed Forces,12042905.54
Department of Defense,Operation and Maintenance,2565,Drug Interdiction and Counter-Drug Activities,0
Department of Defense,Operation and Maintenance,2566,Office of the Inspector General,148292677.8
Department of Defense,Operation and Maintenance,2567,Department of Defense Acquisition Workforce Development Fund,291379674.3
Department of Defense,Operation and Maintenance,2569,Overseas Contingency Operations Transfer Fund,0
Department of Defense,Operation and Maintenance,2571,Defense Health Program,18075766478
Department of Defense,Operation and Maintenance,2572,Cooperative Threat Reduction Account,105579783.7
Department of Defense,Procurement,2574,Mine Resistant Ambush Protected Vehicle Fund,0
Department of Defense,Operation and Maintenance,2575,Counterterrorism Partnerships Fund,0
Department of Defense,Procurement,2576,"Procurement, Defense-Wide",2169531994
Department of Defense,Procurement,2577,National Guard and Reserve Equipment,428305898.6
Department of Defense,Procurement,2578,Defense Production Act Purchases,3682523.17
Department of Defense,Procurement,2579,Chemical Agents and Munitions Destruction,274403410.8
Department of Defense,Military Construction,2580,Chemical Demilitarization Construction,0
Department of Defense,"Research, Development, Test, and Evaluation",2581,"Research, Development, Test, and Evaluation, Defense-Wide",9801164948
Department of Defense,"Research, Development, Test, and Evaluation",2582,Operational Test and Evaluation,81662854.56
Department of Defense,Military Construction,2584,"Military Construction, Defense-Wide",0
Department of Defense,Military Construction,2585,"Military Construction - Recovery Act, Defense-Wide",517123.98
Department of Defense,Military Construction,2586,Department of Defense Base Closure Account 1990,849515.76
Department of Defense,Military Construction,2587,Department of Defense Base Closure Account 2005,0
Department of Defense,Military Construction,2588,Department of Defense Base Closure Account,0
Department of Defense,Family Housing,2589,"Family Housing Construction, Defense-Wide",0
Department of Defense,Family Housing,2590,"Family Housing Operation and Maintenance, Defense-Wide",30867099.45
Department of Defense,Operation and Maintenance,2592,Foreign Currency Fluctuations,0
Department of Defense,Military Construction,2593,Foreign Currency Fluctuations,0
Department of Defense,Military Construction,2594,North Atlantic Treaty Organization,231851892
Department of Defense,Operation and Maintenance,2595,Environmental Restoration,0
Department of Defense,Operation and Maintenance,2596,"Environmental Restoration, Formerly Used Defense Sites",0
Department of Defense,Operation and Maintenance,2597,Overseas Humanitarian,35348967.21
Department of Defense,Operation and Maintenance,2598,Defense Emergency Response Fund,0
Department of Defense,Family Housing,2599,Department of Defense Family Housing Improvement Fund,2080045.86
Department of Defense,Family Housing,2600,Department of Defense Military Unaccompanied Housing Improvement Fund,0
Department of Defense,Operation and Maintenance,2601,Support for International Sporting Competitions,603299.06
Department of Defense,Retiree Health Care,2602,Payment to Department of Defense Medicare-Eligible Retiree Health Care Fund,5670000000
Department of Defense,Allowances,2604,Consolidated Reporting for DOD Closed Accounts,0
Department of Defense,Family Housing,2605,Homeowners Assistance Fund,2053144.48
Department of Defense,Family Housing,2606,Homeowners Assistance Fund - Recovery Act,0
Department of Defense,Revolving and Management Funds,2607,National Defense Stockpile Transaction Fund,15773986.67
Department of Defense,Revolving and Management Funds,2608,"Defense Working Capital Fund, Navy",64802572308
Department of Defense,Revolving and Management Funds,2609,Building Maintenance Fund,292115581.3
Department of Defense,Revolving and Management Funds,2610,Pentagon Reservation Maintenance Revolving Fund,321872446.2
Department of Defense,Operation and Maintenance,2611,Emergency Response Fund,0
Department of Defense,Operation and Maintenance,2612,Defense Cooperation Account,0
Department of Defense,Operation and Maintenance,2613,Disposal of Department of Defense Real Property,520766.22
Department of Defense,Operation and Maintenance,2614,Lease of Department of Defense Real Property,7187809.81
Department of Defense,Operation and Maintenance,2615,Department of Defense Overseas Military Facility Investment Recovery Account,0
Department of Defense,Operation and Maintenance,2616,Use of Proceeds from the Transfer or Disposition of Commissary Facilities,0
Department of Defense,Operation and Maintenance,2617,Burden Sharing Contribution,230855424.3
Department of Defense,Retiree Health Care,2618,Department of Defense,5887225848
Department of Defense,Operation and Maintenance,2619,Mutually Beneficial Activities,456817.73
Department of Defense,Operation and Maintenance,2620,Department of Defense Vietnam War Commemoration Fund,682787.05
Department of Defense,Operation and Maintenance,2621,Contributions to the Cooperative Threat Reduction Program,800000
Department of Defense,"Research, Development, Test, and Evaluation",2622,Contributions for Renewable Energy Impact Assessments and Mitigation,0
Department of Defense,Military Retirement,2638,Department of Defense Military Retirement Fund,28788113952
Department of Defense,Educational Benefits,2639,Department of Defense,154020220.8
Department of Defense,Trust Funds,2640,Department of Defense General Gift Fund,378311.26
